Topology,R1,R2,R3,C1,C2,C3,RA,RB,K_calc,Q_calc,f0_calc,SampleID,FamilyLabel,ResponseType
MFB_BPF,25328.5753656032,189864251.55117,NaN,1.33179130231049e-10,6.09470728717368e-10,NaN,NaN,NaN,-64779.3199472657,33.2144166842808,254.740874834666,1627,MFB,BPF
VCVS_LPF,128148.026743212,128148.026743212,NaN,5.16079270661422e-12,5.16079270661422e-12,NaN,10007.4365073627,1657.11884817679,1.16558874462582,0.545134029825837,240653.284445195,1126,VCVS,LPF
PASSIVE_RLC_BPF,20.9900445357518,NaN,NaN,3.18298455604881e-12,NaN,NaN,NaN,NaN,1,10,7765.62752235419,276,PASSIVE,BPF
MFB_BPF,39663.2458223307,7888671176.66849,NaN,1.96753095703761e-10,1.4223899923181e-11,NaN,NaN,NaN,-1772527.82072548,111.826009817219,170.080274392192,1963,MFB,BPF
ACTIVE_OTHER_CASCADED_VCVS,535104.954221191,535104.954221191,98000.6358658707,2.64826972803535e-10,2.64826972803535e-10,1.02536018394746e-11,9958.60354071662,9150.032349998,2.54087073016102,0.760815761886289,79754.1855895921,2285,ACTIVE_OTHER,LPF
PASSIVE_RLC_BSF,1542.91176590821,NaN,NaN,9.50122811477041e-12,NaN,NaN,NaN,NaN,1,10,1114.38387854102,452,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,72481.9826122956,72481.9826122956,1711.92716353029,7.74213540060597e-11,7.74213540060597e-11,1.40780573477554e-10,10051.8160362178,9003.93592362795,3.66649925204199,0.921866647287285,344369.390118762,2611,ACTIVE_OTHER,BPF
PASSIVE_RLC_BPF,4133.0858529515,NaN,NaN,1.46423031761731e-10,NaN,NaN,NaN,NaN,1,10,13962.8551246564,366,PASSIVE,BPF
MFB_HPF,5680.33401248587,13642.5274830767,NaN,1.12315994384488e-10,5.42610928102179e-11,3.91502535480695e-10,NaN,NaN,-3.48572380653531,0.0483461547570872,124043.55906967,1530,MFB,HPF
PASSIVE_RLC_BPF,736.421000288973,NaN,NaN,8.80421487962225e-10,NaN,NaN,NaN,NaN,1,2.69647347476712,91034.7451835625,649,PASSIVE,BPF
PASSIVE_RLC_BPF,237.701873661888,NaN,NaN,4.54720972406226e-12,NaN,NaN,NaN,NaN,1,10,554464.32214301,92,PASSIVE,BPF
ACTIVE_OTHER_CASCADED_VCVS,14767.2682419343,14767.2682419343,994.835141732636,1.17194816054247e-10,1.17194816054247e-10,2.20489013963003e-12,10137.2605212349,5630.99726476443,2.93735539170852,0.795935632036584,36324710.2744312,2467,ACTIVE_OTHER,BPF
ACTIVE_OTHER_CASCADED_VCVS,1436.43693928331,1436.43693928331,3787.56344486874,2.65329655623964e-12,2.65329655623964e-12,1.44242514195911e-10,10215.1639928554,2217.32566295405,2.03424876286288,1.08021069506241,21025047.4916954,2192,ACTIVE_OTHER,BSF
ACTIVE_OTHER_CASCADED_VCVS,3181.47531372205,3181.47531372205,4969.76259282158,1.45732188222075e-12,1.45732188222075e-12,1.11582479729469e-10,10183.8165994135,8785.5538128921,2.90305140095479,0.786502518076267,17307011.57527,2532,ACTIVE_OTHER,HPF
PASSIVE_RC,1680.80136257356,NaN,NaN,4.20281376797681e-10,NaN,NaN,NaN,NaN,1,NaN,225301.246177796,631,PASSIVE,HPF
MFB_HPF,1958.59453223776,6371.88972964451,NaN,8.56153553593689e-10,4.99748712538219e-11,9.94161156154862e-11,NaN,NaN,-0.116119491881087,0.334684763213502,639159.870209264,1412,MFB,HPF
ACTIVE_OTHER_CASCADED_VCVS,109112.419523894,109112.419523894,10930.6667646484,7.67496657769872e-10,7.67496657769872e-10,1.32104164586797e-12,9810.74750046986,6338.94637718274,2.05156830771526,0.654421711573243,5511906.62058188,2711,ACTIVE_OTHER,LPF
PASSIVE_RC,42135.9330882823,NaN,NaN,2.79830586073015e-11,NaN,NaN,NaN,NaN,1,NaN,134980.904468158,551,PASSIVE,HPF
VCVS_BPF,10404.3205805142,10404.3205805142,NaN,1.65320957040317e-11,1.65320957040317e-11,NaN,10072.6048730104,12216.842452447,2.2128781587752,1.27045134263325,925291.335846107,1336,VCVS,BPF
MFB_BPF,3928.20870701766,3497.70395127517,NaN,1.89048735702239e-10,4.21484997506824e-10,NaN,NaN,NaN,-603981.067368771,0.436277214174505,152108.464346681,1483,MFB,BPF
PASSIVE_RC,14481.2766521046,NaN,NaN,1.9923410545382e-10,NaN,NaN,NaN,NaN,1,NaN,55163.2184793279,250,PASSIVE,LPF
PASSIVE_RC,813977.08876481,NaN,NaN,5.83516939125309e-11,NaN,NaN,NaN,NaN,1,NaN,3350.84610938326,108,PASSIVE,LPF
MFB_BPF,3694.97109444732,337.401942993137,NaN,6.37962176599003e-11,4.14943511317878e-10,NaN,NaN,NaN,-652228.80795992,0.102697708146974,876090.286083593,1498,MFB,BPF
MFB_BPF,23614.3025247019,1510035.30324629,NaN,2.44129279194996e-11,1.77166694378684e-10,NaN,NaN,NaN,-239024.707389321,2.60891744871413,12815.5734608673,1566,MFB,BPF
PASSIVE_RLC_BPF,136.079404099692,NaN,NaN,1.87007594773622e-11,NaN,NaN,NaN,NaN,1,10,680868.221490287,688,PASSIVE,BPF
VCVS_LPF,578511.684030753,578511.684030753,NaN,2.60598433693165e-12,2.60598433693165e-12,NaN,9970.47744410478,1936.99025069202,1.19427256734203,0.55379343632612,105568.948497566,875,VCVS,LPF
PASSIVE_RC,1251.36428523604,NaN,NaN,5.73466285088983e-12,NaN,NaN,NaN,NaN,1,NaN,22178311.8436798,222,PASSIVE,LPF
PASSIVE_RC,1160.20598423228,NaN,NaN,2.66300152853784e-12,NaN,NaN,NaN,NaN,1,NaN,51512617.09408,143,PASSIVE,HPF
PASSIVE_RLC_BPF,13.9449790977799,NaN,NaN,4.18473884785701e-12,NaN,NaN,NaN,NaN,1,10,470.665749349657,698,PASSIVE,BPF
ACTIVE_OTHER_CASCADED_VCVS,916443.473246535,916443.473246535,6954.17794011717,1.99367962702492e-12,1.99367962702492e-12,2.60407660882061e-10,9737.77432346135,2575.61603741723,1.74220024067788,0.741691290412281,87497.1926486382,2785,ACTIVE_OTHER,BSF
PASSIVE_RC,1497.77944507691,NaN,NaN,1.28419056711279e-12,NaN,NaN,NaN,NaN,1,NaN,82745196.1690211,244,PASSIVE,HPF
VCVS_BSF,1807.38673499945,1807.38673499945,NaN,4.76798414974635e-11,4.76798414974635e-11,NaN,10097.1387424573,1457.30005030902,1.14432802078684,0.58433606819728,1846861.11768465,750,VCVS,BSF
MFB_HPF,12182.8656737292,1518318.43073678,NaN,1.50698367373398e-11,5.42296436854035e-10,1.10009877685333e-10,NaN,NaN,-7.30000461204414,0.00449090320670734,4791.03954397997,1766,MFB,HPF
MFB_LPF,1430035697547.36,1218.82483638946,2499183970479.11,1.07070842873004e-11,1.53516201392508e-11,NaN,NaN,NaN,-1.74763747140399,1.84429350447818e-05,224.924960049979,1905,MFB,LPF
MFB_LPF,103790141.604185,9882.22250330057,298374830.573477,5.90331955886928e-10,2.76784864277352e-11,NaN,NaN,NaN,-2.87478970508935,0.0265746447827936,725.090824776401,2067,MFB,LPF
VCVS_HPF,6093.21823509975,6093.21823509975,NaN,2.54552102075917e-12,2.54552102075917e-12,NaN,9968.21196570968,8114.09743428149,1.8139972807755,0.843168387214051,10261165.9359332,730,VCVS,HPF
PASSIVE_RLC_BSF,20.9522679392875,NaN,NaN,1.53264211025643e-10,NaN,NaN,NaN,NaN,1,10,558779.293041758,337,PASSIVE,BSF
VCVS_BSF,367121.786335944,367121.786335944,NaN,8.38414275385337e-11,8.38414275385337e-11,NaN,9773.52141010621,6185.60495674386,1.63289419413843,1.36200515496217,5170.72343589393,1388,VCVS,BSF
PASSIVE_RLC_BPF,2186.33983583407,NaN,NaN,3.17416369682331e-12,NaN,NaN,NaN,NaN,1,10,45437.9675791381,74,PASSIVE,BPF
VCVS_BPF,5439.65162824002,5439.65162824002,NaN,1.63444322240232e-12,1.63444322240232e-12,NaN,10264.8792843253,10941.8764828039,2.0659527676582,1.0706096708759,17901078.8697871,714,VCVS,BPF
PASSIVE_RLC_BPF,315.109904895662,NaN,NaN,4.05170606885787e-12,NaN,NaN,NaN,NaN,1,10,12046.8415019377,553,PASSIVE,BPF
MFB_HPF,3270.40628785258,260.173908348708,NaN,1.54401747909584e-10,8.65399477137393e-10,5.70450505390767e-10,NaN,NaN,-3.69458580044585,0.42398905852391,245567.058288328,1698,MFB,HPF
VCVS_HPF,159275.485171,159275.485171,NaN,1.83067289744366e-12,1.83067289744366e-12,NaN,9885.15840880773,9222.9730204826,1.9330121621789,0.937217805633193,545833.822294409,1077,VCVS,HPF
VCVS_LPF,75666.7308121956,75666.7308121956,NaN,2.76582921098147e-10,2.76582921098147e-10,NaN,9845.97166993548,13588.3026746874,2.38008752515295,1.61313095086002,7604.8351087877,1382,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,25576.6122727564,25576.6122727564,14304.0694824647,5.99997836963188e-10,5.99997836963188e-10,3.12470992150831e-12,9744.17035154248,4063.57155438166,2.35194592334401,1.16364602179815,1785598.8346614,2539,ACTIVE_OTHER,BSF
PASSIVE_RC,2337.76220537307,NaN,NaN,1.08489059984651e-09,NaN,NaN,NaN,NaN,1,NaN,62752.9074615554,643,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,45829.0581409908,45829.0581409908,3370.51765752826,3.68876482634457e-10,3.68876482634457e-10,2.72581105320004e-10,10111.6194759244,6599.46370499248,2.40330693459745,1.17780541257056,91323.1921787164,2322,ACTIVE_OTHER,BSF
ACTIVE_OTHER_CASCADED_VCVS,119786.364112685,119786.364112685,966238.934202418,3.39603539622885e-12,3.39603539622885e-12,1.98250971508913e-11,10311.4606827385,10254.6065178463,2.8032591417175,0.810837048525816,199773.006995988,2522,ACTIVE_OTHER,BPF
ACTIVE_OTHER_CASCADED_VCVS,783707.568794996,783707.568794996,14887.2987648741,1.86337514906208e-12,1.86337514906208e-12,2.07946405155336e-12,10136.4180837939,12412.267531953,3.29605097902493,0.974077069846885,2625023.20025117,2775,ACTIVE_OTHER,HPF
ACTIVE_OTHER_CASCADED_VCVS,61881.879526622,61881.879526622,555698.641865134,2.36075185418289e-10,2.36075185418289e-10,5.90526858036186e-12,9805.18241679621,6549.48515110051,2.15572845546722,0.668178813927842,29697.2040297662,2191,ACTIVE_OTHER,BPF
PASSIVE_RLC_BSF,41.1190235684739,NaN,NaN,1.84918500690613e-10,NaN,NaN,NaN,NaN,1,10,481913.634401588,82,PASSIVE,BSF
PASSIVE_RC,30466.0727523206,NaN,NaN,9.80560897394233e-13,NaN,NaN,NaN,NaN,1,NaN,5327569.03765895,161,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,122013.469262937,122013.469262937,24123.9167435568,1.85820690924325e-12,1.85820690924325e-12,8.55388065352187e-11,10075.3618727183,6706.04481421083,1.77258869249766,0.632993713434157,389548.522780426,2332,ACTIVE_OTHER,BPF
VCVS_BSF,259766.898331715,259766.898331715,NaN,6.79206798165278e-12,6.79206798165278e-12,NaN,9837.80654128703,3338.98556554602,1.3394034586402,0.756891640653734,90205.7659892179,1391,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,3043.29451095628,3043.29451095628,8867.13994444177,1.47714219910265e-11,1.47714219910265e-11,2.53397919880164e-12,10207.7228628514,5269.49148437771,2.55645884833315,1.31311894823957,5311838.93428881,2239,ACTIVE_OTHER,BSF
MFB_LPF,4861487.78822411,55060.9531546534,13331522.8800561,2.32615843456234e-10,9.18424788347498e-11,NaN,NaN,NaN,-2.7422722139401,0.100720688212287,1270.91628284432,1453,MFB,LPF
VCVS_LPF,178492.329383014,178492.329383014,NaN,1.94758383425847e-10,1.94758383425847e-10,NaN,9846.47357126973,8795.43753199131,1.89325761840816,0.903552639379086,4578.30175248007,1220,VCVS,LPF
VCVS_BPF,3904.07108213301,3904.07108213301,NaN,3.98320848084799e-10,3.98320848084799e-10,NaN,9914.64955753073,3433.44114270628,1.34629979837244,0.604704528073351,102345.647358188,1182,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,17327.6585077965,17327.6585077965,168516.749300588,1.29933665678119e-12,1.29933665678119e-12,3.30205161953189e-12,10022.6183022453,3071.19632302538,1.92650113558095,0.836310914156449,3677513.65588399,2140,ACTIVE_OTHER,BSF
VCVS_BPF,64587.8546156585,64587.8546156585,NaN,1.07642038294538e-10,1.07642038294538e-10,NaN,10106.7534242577,7169.43530209038,1.70937075449795,0.77481585318563,22892.1909439584,707,VCVS,BPF
MFB_LPF,253928733.274505,6615.94203856648,408456804.732698,2.09559818753176e-10,2.87771584828665e-11,NaN,NaN,NaN,-1.60854897933564,0.0108601164363647,1246.73243025842,1654,MFB,LPF
VCVS_HPF,19383.9119157466,19383.9119157466,NaN,2.35050105167267e-12,2.35050105167267e-12,NaN,9979.76285433502,10083.5196665807,2.01039672122075,1.01050594863992,3493158.19634891,1398,VCVS,HPF
VCVS_HPF,261018.299534494,261018.299534494,NaN,2.94779568072925e-10,2.94779568072925e-10,NaN,10068.867671011,5598.25077537752,1.55599606214861,0.692518887093862,2068.48224501648,965,VCVS,HPF
VCVS_BPF,62266.3578296284,62266.3578296284,NaN,7.92572997399958e-12,7.92572997399958e-12,NaN,9813.21209569343,13258.7874951475,2.35111596140535,1.54110740983211,322498.275374285,1303,VCVS,BPF
VCVS_BSF,1358.92682406346,1358.92682406346,NaN,6.26476447026051e-11,6.26476447026051e-11,NaN,10339.0133205622,2937.20914902385,1.28408988923366,0.698411703481571,1869473.49580488,1317,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,18271.293672056,18271.293672056,45696.5835810009,1.59975007450305e-12,1.59975007450305e-12,6.44589146572594e-12,9917.42870105511,7231.42959479505,2.28128578264494,0.690936817772441,2992666.55340345,2326,ACTIVE_OTHER,BPF
MFB_HPF,10756.7600968545,485666.566862583,NaN,6.423354652861e-10,1.09980880125139e-10,1.35279956657135e-11,NaN,NaN,-0.0210606394895043,0.355905663501207,57086.7032371821,1826,MFB,HPF
MFB_LPF,6221.19367871156,3891.82471819806,18370.9875979395,5.19639264990047e-11,3.27820900610804e-10,NaN,NaN,NaN,-2.95296828015555,0.0997319371808664,144214.173111777,1668,MFB,LPF
PASSIVE_RC,440709.357129346,NaN,NaN,4.39340176033461e-11,NaN,NaN,NaN,NaN,1,NaN,8219.90768968096,314,PASSIVE,HPF
VCVS_BSF,9958.26745118001,9958.26745118001,NaN,1.6910203860574e-10,1.6910203860574e-10,NaN,10369.7529723111,2921.01697418633,1.28168626407841,0.69607467461068,94512.11944011,1271,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,5145.67253823309,5145.67253823309,1972.10574864013,5.52994407865025e-11,5.52994407865025e-11,3.49031502516683e-10,10050.634694884,10491.1294251077,3.4635288817864,0.905951015550432,395267.978335046,2637,ACTIVE_OTHER,LPF
MFB_BPF,4330.83452877758,238.415465317278,NaN,8.9999307883441e-11,4.09014337813195e-10,NaN,NaN,NaN,-564533.706118569,0.0902106569640741,816353.527446517,1909,MFB,BPF
VCVS_HPF,41939.424065398,41939.424065398,NaN,7.77759318465473e-11,7.77759318465473e-11,NaN,9853.12131217449,12498.0331152348,2.2684339022389,1.3669304838762,48792.4298351899,1094,VCVS,HPF
MFB_BPF,13910.970903842,32952601.345153,NaN,1.84779536989131e-11,7.95939537712617e-11,NaN,NaN,NaN,-903155.39235091,19.0321777578641,6129.56396971514,1996,MFB,BPF
MFB_BPF,47396.2032611678,664964771.991102,NaN,1.54217608540526e-10,6.21464610692618e-11,NaN,NaN,NaN,-339500.20739323,53.5941743084863,289.583526384158,1692,MFB,BPF
VCVS_BSF,537205.489230364,537205.489230364,NaN,4.94892582306197e-10,4.94892582306197e-10,NaN,9805.64249620626,4712.0702100226,1.48054680882417,0.96255063688839,598.644153597656,1268,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,504150.766976842,504150.766976842,3723.2686640073,2.11278001674e-11,2.11278001674e-11,1.72566112490598e-12,9835.3362166438,10006.7892900977,3.09191501125507,0.849609329285795,12392876.8754722,2378,ACTIVE_OTHER,HPF
ACTIVE_OTHER_CASCADED_VCVS,148474.939828508,148474.939828508,8670.53751077148,1.32952822460852e-11,1.32952822460852e-11,8.21738095595133e-12,9737.70778477891,8092.79769073377,2.40511301280986,0.724215831785809,1157203.21853032,2429,ACTIVE_OTHER,BPF
MFB_BPF,2190.66816806162,6498243.33406346,NaN,1.11261097552188e-11,8.69877400716989e-11,NaN,NaN,NaN,-5247655.9548399,17.2695119016288,42877.865128578,1763,MFB,BPF
VCVS_HPF,1035.36846202228,1035.36846202228,NaN,6.79203456496851e-11,6.79203456496851e-11,NaN,9992.35362754878,12001.8512326515,2.20110353176078,1.25172665014281,2263212.39148192,1129,VCVS,HPF
MFB_LPF,244.2160137887,1346.86732731615,771.571981436044,1.26944839620492e-10,5.10853348185318e-10,NaN,NaN,NaN,-3.1593832421801,0.0797292685878731,613075.34445337,1872,MFB,LPF
MFB_LPF,1117.42864668318,36887.4965351699,2753.58115567533,2.45821686772937e-11,7.45366024272361e-10,NaN,NaN,NaN,-2.46421206745385,0.0140207501166252,116663.958114884,1528,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,248027.62860639,248027.62860639,393137.77085538,8.18585447959124e-12,8.18585447959124e-12,2.82742908556354e-11,10226.40821245,3767.74689448378,2.72155070247929,0.800919834687621,46353.6047406211,2497,ACTIVE_OTHER,LPF
PASSIVE_RLC_BSF,8623.58079101905,NaN,NaN,5.97778560110656e-11,NaN,NaN,NaN,NaN,1,10,800.962715029412,118,PASSIVE,BSF
MFB_HPF,11190.6249807304,1502545.52633674,NaN,2.15399863989116e-11,1.54123318348305e-10,2.58126855960016e-11,NaN,NaN,-1.19836127646329,0.0225451462186857,19459.351792847,1639,MFB,HPF
ACTIVE_OTHER_CASCADED_VCVS,572622.399696706,572622.399696706,7597.99940797032,3.25676114393591e-12,3.25676114393591e-12,7.53334468340541e-10,9946.42285786737,9446.47782659025,3.59078117678125,0.907728795922278,56574.126646274,2365,ACTIVE_OTHER,BPF
VCVS_LPF,9363.25364326933,9363.25364326933,NaN,3.96068091799214e-12,3.96068091799214e-12,NaN,10034.2395831438,10839.687027066,2.08026990358843,1.08727549952058,4291642.00541017,1088,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,655412.648683385,655412.648683385,5434.10921169612,6.14450642624968e-11,6.14450642624968e-11,3.30808775259944e-10,10192.6105090325,5265.38913253118,2.20909908840343,0.66102600851412,46243.4814047016,2459,ACTIVE_OTHER,BPF
VCVS_BPF,1659.89222928777,1659.89222928777,NaN,3.24397133935865e-11,3.24397133935865e-11,NaN,10151.0083013204,2458.07755331967,1.24215107311063,0.568877100132585,2955719.59857688,949,VCVS,BPF
MFB_BPF,78435.8673698821,57.0511787357176,NaN,3.33974930575466e-10,4.5924733720082e-11,NaN,NaN,NaN,-277612.265108925,0.00879197221515277,607505.496222255,1920,MFB,BPF
ACTIVE_OTHER_CASCADED_VCVS,8979.73159203247,8979.73159203247,12914.6961486284,1.211100395416e-12,1.211100395416e-12,4.70504632302298e-10,10070.5903468928,4851.16827546044,2.63409803350066,0.738395593326841,7330324.89130724,2302,ACTIVE_OTHER,LPF
PASSIVE_RC,1519.23222262044,NaN,NaN,3.81232942624106e-12,NaN,NaN,NaN,NaN,1,NaN,27479292.5199478,130,PASSIVE,HPF
PASSIVE_RC,1279.37353361989,NaN,NaN,6.54000229495475e-10,NaN,NaN,NaN,NaN,1,NaN,190215.046901064,246,PASSIVE,HPF
VCVS_BPF,24465.0467204715,24465.0467204715,NaN,1.02386731315211e-12,1.02386731315211e-12,NaN,9780.29996692912,3463.42466756082,1.35412254013394,0.607578646882605,6353754.11181037,831,VCVS,BPF
VCVS_BSF,3688.85252105543,3688.85252105543,NaN,3.68479747838681e-12,3.68479747838681e-12,NaN,9980.76297229976,6513.12873879467,1.65256822117417,1.4391314510428,11708876.2384319,902,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,8540.68840495067,8540.68840495067,1698.90918653605,2.69973844585811e-10,2.69973844585811e-10,2.3220358302087e-12,9720.7787117372,4941.64101584368,3.51976618084229,1.08539732205556,20206609.737261,2744,ACTIVE_OTHER,LPF
VCVS_BPF,36870.1479060008,36870.1479060008,NaN,1.83357821533674e-10,1.83357821533674e-10,NaN,10079.9316592207,3766.11338992355,1.37362489322817,0.614864305187801,23542.1331334982,1103,VCVS,BPF
VCVS_BPF,599574.121239806,599574.121239806,NaN,3.46370392924396e-11,3.46370392924396e-11,NaN,9894.24199835102,13190.6996920345,2.33316930132019,1.49963101875754,7663.66460280853,843,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,83485.913316024,83485.913316024,845679.812922579,3.23467936547993e-10,3.23467936547993e-10,2.88278532613988e-10,10129.9760056093,3763.67134023513,1.60629323243011,0.699423644733675,3273.18262904726,2109,ACTIVE_OTHER,BSF
PASSIVE_RC,14230.9189049789,NaN,NaN,2.39635422492751e-12,NaN,NaN,NaN,NaN,1,NaN,4666982.50321898,629,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,265643.39647722,265643.39647722,666486.256151641,1.20761027352117e-12,1.20761027352117e-12,5.77825573962339e-11,9871.62939989686,13905.6856751337,3.42826933581374,1.16264612445941,250130.667541003,2733,ACTIVE_OTHER,BPF
MFB_BPF,3448.52804720624,3761.1583161875,NaN,3.11745216240656e-10,1.41462545916587e-10,NaN,NaN,NaN,-2049862.67497195,0.483912923129868,210436.858273109,2033,MFB,BPF
PASSIVE_RC,1196.98536246929,NaN,NaN,2.46831732687128e-12,NaN,NaN,NaN,NaN,1,NaN,53867931.6249336,18,PASSIVE,HPF
PASSIVE_RLC_BSF,338.472296908879,NaN,NaN,6.96085862935799e-12,NaN,NaN,NaN,NaN,1,10,19435.541923445,157,PASSIVE,BSF
MFB_BPF,1951.94016576004,14788758101.4606,NaN,2.30637766183993e-10,6.31681051566178e-11,NaN,NaN,NaN,-8110276.29292225,1130.80121964775,245.418271067306,1510,MFB,BPF
PASSIVE_RLC_BPF,9030.79622069086,NaN,NaN,2.94043831560258e-10,NaN,NaN,NaN,NaN,1,0.2,529147.69554677,667,PASSIVE,BPF
PASSIVE_RC,19309.9301125786,NaN,NaN,7.64050306081551e-10,NaN,NaN,NaN,NaN,1,NaN,10787.4172093933,402,PASSIVE,HPF
MFB_HPF,14355.2142169188,298680089746.923,NaN,2.35974428037961e-10,1.20159940065521e-11,2.53714410148983e-11,NaN,NaN,-0.107517756164735,0.000130237485594233,139.206571523012,1590,MFB,HPF
PASSIVE_RLC_BSF,6537.71747690508,NaN,NaN,1.0411357098629e-10,NaN,NaN,NaN,NaN,1,10,22690.8987430485,669,PASSIVE,BSF
PASSIVE_RLC_BSF,3508.59292079264,NaN,NaN,1.6601268547627e-10,NaN,NaN,NaN,NaN,1,10,880.594362708857,186,PASSIVE,BSF
PASSIVE_RLC_BSF,352.474812961257,NaN,NaN,4.73520557697102e-11,NaN,NaN,NaN,NaN,1,10,118479.636652969,121,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,110453.219219008,110453.219219008,18079.9725146078,7.20207495339047e-10,7.20207495339047e-10,1.03228701495023e-10,10025.2374457254,2625.90819886616,1.39155091335894,0.617339930100538,43637.8719458439,2552,ACTIVE_OTHER,BSF
ACTIVE_OTHER_CASCADED_VCVS,336493.96888923,336493.96888923,88651.1173780285,2.422332731269e-12,2.422332731269e-12,5.08083082416941e-12,10084.3571242545,1183.96232130644,1.65136656495588,0.762052372493095,274302.456264044,2431,ACTIVE_OTHER,BSF
PASSIVE_RC,298595.715551025,NaN,NaN,2.37662811932518e-12,NaN,NaN,NaN,NaN,1,NaN,224272.140739543,451,PASSIVE,HPF
PASSIVE_RC,4235.16958795198,NaN,NaN,3.18156653127024e-11,NaN,NaN,NaN,NaN,1,NaN,1181158.8732422,81,PASSIVE,HPF
MFB_LPF,2799.45804810721,22888.2169607781,4003.22489210493,7.49867343324174e-10,1.46254127932233e-11,NaN,NaN,NaN,-1.42999995831751,1.14959685461515,158767.961997907,1548,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,1151.62251228026,1151.62251228026,1313.54381221136,5.56028646202632e-10,5.56028646202632e-10,1.3244009824091e-11,10088.8988305495,14340.6448035456,2.64633645531826,1.12637267265144,4698589.84248752,2701,ACTIVE_OTHER,BPF
